CD_MUN,MUN,AR_TER_km2,POP_EST,DENS_DEM,ESC,IDHM,MORT_INF,PIB_P_CAP,MD_CIR_G,MD_CLIN,MD_GIN_OBS,MD_FAM,MD_PED,MD_GERI,MD_URO,AS_SOC,ENF,FISIO,FONO,NUTRI,ODONTO,PSICO,PSIQ,POSTO,CS_UBS,POLICL,HOSP_GER,HOSP_ESP,PRT_SOC,PRT_ESP
3303708,Paraíba do Sul,571118,44741,70.77,98.6,702,18.83,22562.99,7.0,39.0,12.0,0.0,12.0,1.0,0.0,7.0,62.0,33.0,11.0,10.0,8.0,13.0,2.0,0.0,22.0,1.0,1.0,1.0,0.0,0.0
3303807,Paraty,924296,44175,40.57,93.8,693,16.98,61447.75,1.0,23.0,6.0,0.0,8.0,1.0,2.0,6.0,31.0,10.0,3.0,5.0,8.0,9.0,2.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0
3303856,Paty do Alferes,314341,27942,82.68,97.7,671,10.44,19606.08,0.0,8.0,2.0,0.0,1.0,0.0,0.0,2.0,11.0,9.0,3.0,4.0,16.0,11.0,0.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0
3303906,Petrópolis,791144,307144,371.85,97.4,745,13.57,41456.25,22.0,363.0,67.0,1.0,138.0,3.0,11.0,46.0,430.0,309.0,62.0,81.0,157.0,187.0,22.0,8.0,43.0,49.0,7.0,5.0,1.0,0.0
3303955,Pinheiral,82254,25563,296.86,96.7,715,14.93,21732.84,0.0,24.0,6.0,0.0,10.0,0.0,0.0,7.0,29.0,15.0,4.0,7.0,6.0,11.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0
3304003,Piraí,490255,29802,52.07,97.7,708,15.92,63885,0.0,23.0,2.0,0.0,8.0,0.0,0.0,4.0,33.0,13.0,3.0,6.0,11.0,11.0,2.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0
3304102,Porciúncula,291847,19068,58.8,99.1,697,12.24,18689.85,0.0,19.0,2.0,0.0,2.0,1.0,0.0,3.0,17.0,13.0,3.0,6.0,6.0,8.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0
3304110,Porto Real,50892,20254,326.95,98.9,713,12.1,147371.58,2.0,9.0,3.0,0.0,16.0,1.0,0.0,5.0,27.0,18.0,3.0,8.0,17.0,20.0,4.0,0.0,7.0,6.0,1.0,0.0,0.0,0.0
3304128,Quatis,284826,14562,44.72,97.6,0.69,18.29,18706.57,0.0,3.0,0.0,0.0,4.0,0.0,1.0,3.0,9.0,5.0,1.0,2.0,12.0,6.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0
3304144,Queimados,75927,152311,1822.6,95.7,0.68,17.72,24050.05,0.0,19.0,7.0,0.0,47.0,0.0,1.0,12.0,71.0,16.0,9.0,11.0,25.0,26.0,1.0,1.0,19.0,3.0,0.0,2.0,0.0,0.0
3304151,Quissamã,719643,25535,28.4,98.5,704,9.71,101931.44,1.0,5.0,0.0,0.0,4.0,0.0,0.0,6.0,37.0,14.0,4.0,9.0,4.0,11.0,1.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0
3304201,Resende,1099.336,133244,109.35,97,768,15.07,64649.16,14.0,109.0,14.0,0.0,32.0,1.0,3.0,45.0,174.0,130.0,30.0,30.0,105.0,120.0,14.0,1.0,28.0,5.0,6.0,2.0,0.0,0.0
3304300,Rio Bonito,459458,60930,121.7,97.2,0.71,13.25,27755.96,12.0,27.0,5.0,0.0,20.0,1.0,0.0,16.0,75.0,33.0,10.0,13.0,34.0,34.0,2.0,2.0,19.0,15.0,1.0,0.0,0.0,0.0
3304409,Rio Claro,846797,18677,20.81,97.7,683,9.17,21763.04,0.0,7.0,1.0,0.0,2.0,0.0,1.0,3.0,20.0,5.0,2.0,2.0,10.0,5.0,0.0,0.0,9.0,1.0,1.0,0.0,1.0,0.0
3304508,Rio das Flores,478783,9401,17.9,98.5,0.68,24.365,22263.47,0.0,11.0,0.0,0.0,5.0,0.0,0.0,2.0,19.0,11.0,2.0,1.0,7.0,8.0,0.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0
3304524,Rio das Ostras,228044,159529,461.38,98.2,773,13.7,58789.09,5.0,72.0,17.0,0.0,25.0,1.0,0.0,54.0,202.0,96.0,31.0,44.0,93.0,72.0,8.0,0.0,14.0,24.0,5.0,0.0,0.0,0.0
3304557,Rio de Janeiro,1200.329,6775561,5265.82,96.9,799,12.15,54426.08,498.0,5124.0,1044.0,67.0,1998.0,71.0,193.0,1193.0,14389.0,2964.0,757.0,1917.0,1748.0,1865.0,443.0,0.0,312.0,106.0,118.0,64.0,8.0,4.0
3304607,Santa Maria Madalena,810963,10380,12.67,98.3,668,36.7,17415.87,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,5.0,0.0,4.0,5.0,4.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0
3304706,Santo Antônio de Pádua,603633,42705,67.27,98.1,718,13.04,25660.26,0.0,27.0,3.0,0.0,0.0,0.0,0.0,7.0,41.0,11.0,4.0,7.0,7.0,14.0,1.0,0.0,12.0,1.0,3.0,0.0,0.0,0.0
3304755,São Francisco de Itabapoana,1118.037,42214,36.84,98,639,18.9,24249.19,0.0,19.0,2.0,0.0,7.0,0.0,0.0,5.0,27.0,25.0,1.0,2.0,19.0,14.0,0.0,1.0,20.0,7.0,1.0,0.0,0.0,0.0
3304805,São Fidélis,1034.833,38749,36.39,97.1,691,14.22,17997.75,0.0,19.0,3.0,4.0,2.0,0.0,0.0,11.0,45.0,24.0,3.0,5.0,8.0,7.0,1.0,8.0,8.0,3.0,1.0,0.0,0.0,0.0
3304904,São Gonçalo,248.16,1098357,4035.9,96.7,739,14.47,17167.6,11.0,290.0,41.0,0.0,123.0,0.0,4.0,144.0,717.0,258.0,88.0,145.0,276.0,225.0,23.0,78.0,43.0,55.0,9.0,6.0,0.0,1.0
3305000,São João da Barra,452396,36731,71.96,97.5,671,13.06,199339.81,0.0,30.0,2.0,0.0,7.0,0.0,0.0,13.0,55.0,21.0,2.0,7.0,13.0,20.0,1.0,0.0,15.0,5.0,2.0,0.0,4.0,0.0
3305109,São João de Meriti,35216,473385,13024.56,96.6,719,15.19,19726.47,1.0,79.0,32.0,0.0,44.0,0.0,1.0,39.0,152.0,97.0,31.0,26.0,98.0,60.0,8.0,0.0,19.0,20.0,3.0,1.0,0.0,0.0
3305133,São José de Ubá,249688,7240,27.98,99.2,652,9.9,28715.35,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
3305158,São José do Vale do Rio Preto,220178,22032,91.87,98.4,0.66,9.84,24555.29,0.0,9.0,2.0,0.0,7.0,0.0,0.0,3.0,22.0,10.0,2.0,3.0,12.0,8.0,0.0,8.0,0.0,4.0,1.0,0.0,0.0,1.0
3305208,São Pedro da Aldeia,332488,107556,264.05,97.9,712,14.74,22259.41,1.0,15.0,4.0,0.0,15.0,1.0,1.0,8.0,64.0,30.0,9.0,9.0,22.0,26.0,2.0,1.0,25.0,2.0,2.0,1.0,0.0,0.0
3305307,São Sebastião do Alto,397214,9416,22.35,94.6,646,20.2,21801.76,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,9.0,3.0,1.0,2.0,6.0,4.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0
3305406,Sapucaia,540673,18270,32.35,97.3,675,16.04,40457.4,0.0,4.0,4.0,0.0,2.0,1.0,0.0,5.0,15.0,7.0,4.0,6.0,9.0,6.0,1.0,4.0,10.0,3.0,0.0,0.0,1.0,0.0
3305505,Saquarema,352.13,91938,209.96,96.3,709,7.99,35244.56,3.0,32.0,6.0,0.0,14.0,0.0,0.0,24.0,96.0,42.0,10.0,19.0,23.0,24.0,4.0,0.0,17.0,2.0,2.0,0.0,0.0,0.0
3305554,Seropédica,265189,83841,275.53,97.5,713,14.98,51442.5,0.0,21.0,4.0,0.0,15.0,0.0,0.0,14.0,32.0,24.0,9.0,9.0,10.0,19.0,2.0,0.0,19.0,1.0,1.0,1.0,0.0,0.0
3305604,Silva Jardim,937755,21775,22.77,98.8,654,11.07,21389.03,0.0,11.0,0.0,0.0,2.0,0.0,0.0,5.0,18.0,12.0,2.0,4.0,10.0,11.0,1.0,3.0,13.0,3.0,1.0,0.0,0.0,0.0
3305703,Sumidouro,413407,15709,37.67,93.5,611,12.15,28758.27,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,19.0,5.0,1.0,1.0,7.0,5.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0
3305752,Tanguá,143007,34898,211.21,98.1,654,17.86,16249.55,0.0,10.0,1.0,0.0,3.0,0.0,0.0,10.0,9.0,5.0,0.0,4.0,7.0,8.0,3.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0
3305802,Teresópolis,773338,185820,212.49,96.2,0.73,12.92,28503.62,15.0,121.0,30.0,0.0,35.0,1.0,1.0,21.0,224.0,115.0,12.0,27.0,93.0,31.0,2.0,0.0,21.0,11.0,3.0,1.0,0.0,0.0
3305901,Trajano de Moraes,591151,10653,17.44,98.4,667,9.35,18452.36,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,2.0,4.0,3.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0
3306008,Três Rios,322843,82468,237.42,97.9,725,16.18,48575.26,11.0,75.0,19.0,0.0,25.0,0.0,1.0,25.0,119.0,64.0,17.0,23.0,43.0,53.0,12.0,29.0,3.0,6.0,1.0,1.0,0.0,0.0
3306107,Valença,1300.767,77202,55.06,97.7,738,14.35,33675.61,2.0,86.0,11.0,0.0,18.0,1.0,0.0,14.0,100.0,69.0,10.0,13.0,118.0,36.0,3.0,2.0,25.0,4.0,5.0,0.0,2.0,0.0
3306156,Varre-Sai,201938,11208,49.85,96.8,659,24.365,17174.75,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,8.0,3.0,2.0,3.0,4.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0
3306206,Vassouras,536073,37262,63.94,98.8,714,18.29,26624.86,3.0,30.0,9.0,0.0,13.0,0.0,1.0,7.0,89.0,23.0,2.0,11.0,24.0,23.0,1.0,9.0,14.0,1.0,3.0,0.0,0.0,0.0
3306305,Volta Redonda,182105,274925,1412.75,98.5,771,12.27,50606.58,19.0,271.0,36.0,0.0,85.0,10.0,3.0,44.0,498.0,258.0,41.0,81.0,249.0,148.0,9.0,0.0,47.0,14.0,9.0,1.0,1.0,0.0
3500105,Adamantina,411987,35153,82.15,97.6,0.79,5.09,30962.66,0.0,97.0,18.0,0.0,7.0,0.0,1.0,10.0,86.0,41.0,5.0,20.0,24.0,44.0,3.0,0.0,9.0,4.0,1.0,1.0,0.0,0.0
3500204,Adolfo,211055,3545,16.85,98.6,0.73,24.365,25867.75,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,4.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3500303,Aguaí,474554,36981,67.72,95.8,715,9.52,28041.03,0.0,34.0,1.0,0.0,4.0,0.0,0.0,4.0,21.0,10.0,3.0,4.0,15.0,14.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0
3500402,Águas da Prata,142673,8262,53.05,98.8,781,24.365,20683.88,0.0,10.0,1.0,0.0,2.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3500501,Águas de Lindóia,60126,18908,287.16,96.2,745,3.88,26427.34,1.0,22.0,0.0,0.0,6.0,0.0,0.0,3.0,17.0,10.0,5.0,6.0,12.0,8.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
3500550,Águas de Santa Bárbara,404463,6142,13.83,98.2,757,24.365,27620.94,0.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
3500600,Águas de São Pedro,3612,3588,488.89,98.4,854,52.63,40220.9,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3500709,Agudos,966708,37582,35.73,97.9,745,13.21,59513.01,1.0,52.0,10.0,0.0,15.0,0.0,0.0,10.0,44.0,25.0,4.0,3.0,26.0,21.0,3.0,3.0,7.0,3.0,1.0,0.0,0.0,0.0
3500758,Alambari,159.6,6231,30.66,99.3,712,24.365,16981.63,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
3500808,Alfredo Marcondes,118915,4201,32.86,98.6,741,45.45,20104.35,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3500907,Altair,313007,4211,12.16,96,687,24.365,25842.48,0.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
3501004,Altinópolis,928956,16221,16.8,99.3,0.73,5.08,30792.08,0.0,6.0,0.0,0.0,2.0,0.0,0.0,4.0,18.0,11.0,2.0,5.0,24.0,10.0,2.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0
3501103,Alto Alegre,318574,4078,12.86,95.1,0.7,29.41,26207.29,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,2.0,0.0,2.0,5.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
3501152,Alumínio,83.66,18903,201.28,98.8,766,20.58,113887.93,0.0,14.0,3.0,0.0,2.0,0.0,0.0,1.0,25.0,2.0,1.0,1.0,13.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
3501202,Álvares Florence,362411,3616,10.74,99.3,728,24.365,32245.7,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
3501301,Álvares Machado,347647,25078,67.69,98.3,758,3.07,21374.06,0.0,54.0,0.0,0.0,2.0,0.0,0.0,7.0,18.0,14.0,5.0,3.0,6.0,10.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
3501400,Álvaro de Carvalho,153662,5320,30.36,99.2,688,24.365,9632.45,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3501509,Alvinlândia,84879,3251,35.38,99.3,722,22.73,16190.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3501608,Americana,133912,244370,1572.75,98,811,9.08,47793.48,16.0,310.0,55.0,2.0,102.0,0.0,13.0,50.0,304.0,137.0,68.0,43.0,214.0,351.0,18.0,0.0,22.0,7.0,4.0,1.0,0.0,0.0
3501707,Américo Brasiliense,122958,41545,280.91,98.6,751,21.79,24008.7,2.0,63.0,10.0,0.0,12.0,1.0,3.0,9.0,110.0,36.0,9.0,10.0,25.0,10.0,3.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0
3501806,Américo de Campos,252876,5993,22.54,98.2,745,17.24,19767.04,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3501905,Amparo,445323,73145,147.75,95.7,785,7.19,64804.88,2.0,122.0,10.0,1.0,18.0,0.0,0.0,10.0,112.0,59.0,14.0,19.0,94.0,52.0,13.0,1.0,18.0,10.0,2.0,1.0,0.0,0.0
3502002,Analândia,325953,5115,13.18,99.7,754,25.64,37298.53,0.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3502101,Andradina,964226,57245,57.39,98.2,779,9,33661.69,1.0,116.0,2.0,0.0,17.0,0.0,2.0,16.0,78.0,52.0,11.0,22.0,26.0,74.0,4.0,0.0,7.0,2.0,1.0,1.0,1.0,0.0
3502200,Angatuba,1027.288,25724,21.61,98.3,719,19.54,40386.56,1.0,15.0,2.0,0.0,3.0,0.0,0.0,5.0,18.0,10.0,2.0,4.0,10.0,8.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0
3502309,Anhembi,736557,6911,7.67,97.2,721,12.2,27144.44,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
3502408,Anhumas,320.84,4172,11.66,98.3,741,24.365,18317.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3502507,Aparecida,120.89,36211,289.13,98.4,755,9.59,29969.65,0.0,27.0,1.0,0.0,8.0,0.0,0.0,3.0,42.0,13.0,2.0,1.0,14.0,8.0,0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0
3502606,Aparecida d'Oeste,179004,4122,24.86,97.7,721,24.365,30365.95,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
3502705,Apiaí,974322,24081,25.85,97.3,0.71,6.01,24247.23,0.0,12.0,2.0,0.0,4.0,0.0,0.0,2.0,24.0,6.0,1.0,2.0,7.0,4.0,1.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0
3502754,Araçariguama,145204,23343,117.63,98.2,704,12.99,149668.66,0.0,54.0,3.0,0.0,5.0,0.0,0.0,2.0,45.0,11.0,1.0,1.0,9.0,6.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
3502804,Araçatuba,1167.126,199210,155.54,97.6,788,11.7,37521.17,6.0,205.0,26.0,1.0,50.0,1.0,2.0,32.0,366.0,125.0,48.0,46.0,141.0,166.0,27.0,2.0,21.0,4.0,5.0,1.0,2.0,0.0
3502903,Araçoiaba da Serra,255327,35389,106.88,99.4,776,18.87,25731.56,1.0,16.0,3.0,0.0,4.0,0.0,0.0,4.0,33.0,8.0,3.0,1.0,9.0,15.0,1.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0
3503000,Aramina,202829,5689,25.39,98.7,0.74,15.63,22669.33,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,7.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
3503109,Arandu,285908,6373,21.42,98.4,685,22.22,18522.28,0.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,9.0,3.0,1.0,1.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3503158,Arapeí,156903,2452,15.89,98.7,0.68,24.365,12390.56,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3503208,Araraquara,1003.625,240542,207.9,98.7,815,6.54,40253.93,9.0,403.0,48.0,0.0,82.0,1.0,10.0,32.0,438.0,200.0,64.0,42.0,386.0,156.0,14.0,0.0,41.0,12.0,5.0,3.0,0.0,0.0
3503307,Araras,644831,136739,184.3,97.5,781,10.94,41863.92,3.0,216.0,13.0,0.0,45.0,1.0,0.0,16.0,198.0,76.0,21.0,14.0,90.0,54.0,13.0,1.0,23.0,1.0,3.0,1.0,0.0,0.0
3503356,Arco-Íris,264904,1755,7.27,99.1,722,24.365,29273.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3503406,Arealva,506226,8665,15.53,99.6,744,24.365,27135.55,0.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,3.0,0.0,2.0,6.0,5.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
3503505,Areias,305227,3906,12.11,96.8,697,24.365,11126.84,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3503604,Areiópolis,85907,11186,123.35,97.3,695,8.33,12884.23,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,8.0,4.0,2.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
3503703,Ariranha,132624,9851,64.19,99.6,733,24.365,76108.12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,2.0,10.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
3503802,Artur Nogueira,178026,56247,248.15,98.3,749,9.9,22156.59,1.0,36.0,3.0,0.0,13.0,0.0,1.0,6.0,52.0,27.0,4.0,3.0,40.0,14.0,4.0,0.0,17.0,4.0,3.0,0.0,1.0,0.0
3503901,Arujá,96167,92453,779.33,98.2,784,8.64,69588.09,1.0,86.0,33.0,0.0,46.0,0.0,7.0,8.0,86.0,38.0,7.0,7.0,33.0,40.0,5.0,0.0,7.0,6.0,3.0,0.0,0.0,0.0
3503950,Aspásia,69373,1815,26.09,97.1,735,24.365,19290.58,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3504008,Assis,460609,105768,206.7,98.9,805,5.82,32443.96,4.0,201.0,11.0,0.0,35.0,0.0,0.0,18.0,232.0,85.0,17.0,26.0,71.0,109.0,13.0,2.0,20.0,7.0,4.0,0.0,0.0,0.0
3504107,Atibaia,478521,145378,264.57,97.3,765,11.01,50498.62,25.0,219.0,51.0,0.0,106.0,1.0,4.0,14.0,270.0,57.0,32.0,35.0,159.0,121.0,13.0,0.0,20.0,36.0,3.0,0.0,0.0,0.0
3504206,Auriflama,434498,15316,32.72,98.8,773,24.365,20155.43,1.0,11.0,0.0,0.0,2.0,0.0,0.0,2.0,15.0,8.0,3.0,2.0,10.0,5.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
3504305,Avaí,540689,5467,9.18,99.4,714,17.24,50644.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3504404,Avanhandava,338.37,14063,33.4,97.2,705,23.62,23782.13,0.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,0.0,1.0,14.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
3504503,Avaré,1213.055,91792,68.37,97.9,767,10.97,30391.62,3.0,82.0,5.0,1.0,14.0,0.0,0.0,14.0,99.0,37.0,14.0,14.0,56.0,60.0,4.0,0.0,20.0,0.0,1.0,0.0,0.0,1.0
3504602,Bady Bassitt,110372,18013,132.32,98.5,746,3.26,20504.81,0.0,57.0,5.0,0.0,4.0,0.0,0.0,3.0,33.0,15.0,5.0,2.0,6.0,8.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
3504701,Balbinos,91635,6127,40.4,98.9,669,125,10405.42,0.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
3504800,Bálsamo,149881,9209,54.18,99,756,24.365,22575.02,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,3.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
3504909,Bananal,616429,11039,16.58,97.1,733,11.36,16937.75,0.0,9.0,2.0,0.0,2.0,0.0,0.0,0.0,9.0,4.0,1.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
3505005,Barão de Antonina,153142,3525,20.35,100,711,33.33,15482.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3505104,Barbosa,205212,7532,32.14,98.4,699,24.365,12939.48,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3505203,Bariri,444405,35844,71.14,96.3,0.75,17.37,33185.53,0.0,46.0,0.0,0.0,7.0,0.0,0.0,3.0,25.0,10.0,7.0,1.0,17.0,7.0,3.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0
3505302,Barra Bonita,150121,36125,235.12,99.8,788,9.65,35500.64,0.0,45.0,0.0,0.0,9.0,0.0,0.0,5.0,30.0,19.0,10.0,7.0,19.0,21.0,3.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0
3505351,Barra do Chapéu,405681,5794,12.93,96.9,0.66,13.51,14278.54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
3505401,Barra do Turvo,1007.684,7606,7.67,95.6,641,22.73,11840.74,0.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,3.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
3505500,Barretos,1566.161,123546,71.6,97.8,789,13.24,40046.22,32.0,489.0,20.0,0.0,70.0,1.0,2.0,68.0,504.0,137.0,36.0,46.0,165.0,64.0,21.0,0.0,15.0,7.0,4.0,2.0,0.0,0.0
3505609,Barrinha,146025,33537,195.66,97.5,725,18.69,15960.29,0.0,61.0,2.0,0.0,8.0,0.0,0.0,2.0,27.0,8.0,3.0,3.0,10.0,4.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
3505708,Barueri,65701,279704,3665.21,97.8,786,8.9,186382.33,36.0,421.0,161.0,1.0,320.0,1.0,8.0,57.0,635.0,167.0,58.0,55.0,179.0,121.0,36.0,1.0,19.0,26.0,3.0,0.0,6.0,2.0
3505807,Bastos,170912,20952,118.95,98.5,751,16.78,45791.98,0.0,29.0,0.0,0.0,2.0,0.0,0.0,6.0,32.0,13.0,3.0,5.0,6.0,8.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0
3505906,Batatais,849526,63438,66.48,97.7,761,10.72,25636.34,2.0,37.0,9.0,1.0,14.0,0.0,3.0,12.0,58.0,50.0,19.0,24.0,86.0,43.0,6.0,1.0,10.0,1.0,1.0,0.0,1.0,0.0
3506003,Bauru,667684,381706,515.12,96.9,801,13.31,39121.44,17.0,223.0,62.0,1.0,104.0,5.0,8.0,148.0,879.0,237.0,207.0,82.0,274.0,210.0,29.0,5.0,24.0,35.0,9.0,4.0,0.0,1.0
3506102,Bebedouro,683192,77612,109.81,98.5,0.78,3.27,43191.17,6.0,97.0,39.0,0.0,27.0,0.0,2.0,20.0,87.0,30.0,14.0,12.0,110.0,60.0,8.0,0.0,17.0,20.0,4.0,0.0,0.0,0.0
